ProfUIN,ProfName,DepartmentName,Age,Gender
8603,Michael Cherry,ECE,29,Male
8604,Toby Trimpe,ENG,45,Female
8605,Rebecca Backus,ECON,62,Female
8606,Hildred Escobar,BIO,43,Male
8607,Donna Molina,ASTR,56,Female
8608,Douglas Schwarz,MUS,42,Female
8609,George Camargo,PSY,58,Male
8610,Antonio Mitchell,PHIL,55,Female
8611,Daniel Kaiser,ART,29,Female
8612,Miguel Treto,CSCE,64,Male
8613,Corinne Alber,BIO,47,Male
8614,Gilbert Hickey,STAT,53,Female
8615,Clay Wing,HIST,49,Female
8616,Neil Lunsford,ENG,33,Female
8617,Christopher Taylor,CSCE,43,Female
8618,Cheyenne Webb,ENG,48,Male
8619,John Anker,ASTR,33,Female
8620,Wendy Minnick,ART,62,Male
8621,John Anderson,CHEM,41,Female
8622,Jennifer Gelb,ENG,36,Female
8623,Debbra Tillman,MATH,46,Male
8624,Ray Mooney,PSY,58,Female
8625,Louise Lee,PHIL,68,Male
8626,Charles Pring,ECON,62,Male
8627,Charles Collazo,ART,28,Female
8628,Patrick Marshall,ART,30,Female
8629,Buddy Cobb,ECE,69,Male
8630,Paul Judkins,PSY,28,Male
8631,Maria Nakamura,ENG,32,Male
8632,Joseph Homa,CHEM,28,Female
8633,Walter Harmon,MUS,44,Female
8634,James Garcia,PSY,25,Male
8635,Garrett Finder,CHEM,58,Female
8636,Timothy Ellis,MUS,57,Male
8637,Laura Davis,ECE,48,Male
8638,Elizabeth Kuntz,PSY,37,Female
8639,Dana Wells,STAT,45,Male
8640,Christina Boyd,STAT,57,Male
8641,Barbara Speight,ASTR,47,Female
8642,Kellie Parker,MUS,53,Female
8643,Edward Vanhuss,MUS,65,Male
8644,Ralph Jones,STAT,56,Female
8645,Sarah Adams,PHYS,42,Male
8646,John Cunningham,ECE,64,Male
8647,Susan Pender,CSCE,69,Male
8648,Mary Rogers,PSY,27,Male
8649,Carole Ruch,ASTR,26,Male
8650,Mark Corry,STAT,46,Male
8651,Samuel Walk,ASTR,26,Male
8652,Kenneth Martin,ASTR,63,Male
8653,James Heppner,ECON,62,Female
8654,Timothy Selestewa,CHEM,27,Female
8655,Kirk Russell,ART,41,Female
8656,Coleman Price,STAT,31,Male
8657,Thomas Vaughn,ASTR,43,Male
8658,Jane Melgoza,BIO,39,Male
8659,Brian Miland,ECE,25,Male
8660,Norma Jenkins,ECON,58,Female
8661,Mark Nestor,STAT,49,Male
8662,Kristen Belton,PSY,50,Male
8663,Ahmad Abdul,STAT,26,Male
8664,Linda Doss,ECE,54,Female
8665,Mildred Johnson,PSY,46,Male
8666,George Williams,MUS,60,Male
8667,Sharon Sowers,ART,47,Male
8668,Brandon Mease,MUS,66,Female
8669,Mary Davis,ECE,57,Male
8670,May Towner,ECE,55,Male
8671,Michael Wilson,MUS,42,Female
8672,Renata Starks,PHIL,26,Female
8673,Tony Watson,ECE,44,Female
8674,Gerald Amaral,CSCE,45,Male
8675,Juan Larrieu,MUS,29,Male
8676,Katherine Michaels,ART,42,Female
8677,Lee Cook,HIST,51,Female
8678,Rosa Harold,PSY,36,Male
8679,Virginia Cooper,PHYS,58,Male
8680,Bobby White,PHIL,67,Male
8681,Gregory Westbrook,ASTR,45,Female
8682,Kristina Lewis,PSY,57,Female
8683,Albert Baumler,CHEM,33,Female
8684,Aaron Johnson,CSCE,48,Male
8685,Elizabeth Aburto,CHEM,31,Female
8686,Ruth Miller,ASTR,53,Male
8687,Michelle Johnson,ECE,40,Female
8688,Marjorie Hannan,MUS,53,Male
8689,Jake Abernathy,PHYS,60,Female
8690,Judy Titus,BIO,64,Male
8691,James Massart,CSCE,68,Male
8692,Larry Gamble,ECE,53,Female
8693,Joseph Crane,PHYS,35,Female
8694,Stella Presley,ASTR,58,Male
8695,Debbie Crawford,BIO,48,Male
8696,John Labounty,ECE,28,Male
8697,Heather Kearsley,PHIL,36,Female
8698,Frances Hartness,CHEM,47,Female
8699,Leslie Jones,MUS,55,Female
8700,Vivian Ducharme,HIST,70,Female
8701,Craig Parker,ASTR,65,Female
8702,Charise Alvarez,ASTR,47,Female
8703,Maria Sharp,STAT,61,Male
8704,Sherrie Marine,CHEM,52,Male
8705,Kelly Burns,PHIL,50,Male
8706,Bernadine Goodwin,MATH,49,Female
8707,Amy Fulk,ART,37,Male
8708,Charlie Caldwell,HIST,54,Female
8709,Robert Lyons,HIST,40,Male
8710,Frank Allen,ART,39,Female
8711,Laura Tracey,PHYS,48,Male
8712,Peter Navarro,MATH,44,Female
8713,Lynetta Travis,ASTR,26,Female
8714,Beatrice Evans,ASTR,39,Male
8715,Antonio Sandidge,BIO,26,Male
8716,Sandra Boyd,PHYS,48,Male
8717,Frankie Mitchell,MATH,43,Female
8718,Missy Kleman,CHEM,64,Male
8719,Benjamin Nix,BIO,70,Female
8720,Chelsea Richardson,MUS,42,Female
8721,Wanda Smith,ENG,46,Female
8722,Luke Cote,ECE,41,Female
8723,Robert Koch,ECON,26,Female
8724,Helen Lane,MATH,33,Male
8725,Kirk Barnett,ECE,54,Male
8726,Larry Boucher,CSCE,27,Male
8727,Chantelle Green,ECE,60,Male
8728,Marlene Talamo,MATH,33,Female
8729,Shane Whitaker,ECON,67,Male
8730,Alma Whitley,PHYS,62,Male
8731,Renee Torres,PHYS,25,Female
8732,Casey Mclemore,ECE,44,Female
8733,Roger Levine,CHEM,50,Female
8734,Katherine Nelson,PHYS,28,Male
8735,Virgil White,BIO,35,Male
8736,Linda Rodriquez,PSY,52,Female
8737,Megan Stagner,ECON,50,Male
8738,Patricia Elmquist,CSCE,35,Male
8739,Angela Dietz,MATH,25,Female
8740,Jerri Rivera,MUS,40,Male
8741,Bill Fleek,CHEM,67,Male
8742,Betty Decker,PHIL,54,Male
8743,Shirley Mccullough,PHYS,26,Male
8744,Celina Carroll,CSCE,47,Female
8745,Amanda Broadway,CSCE,36,Female
8746,Charles Collins,BIO,31,Female
8747,Victor Solomon,STAT,36,Male
8748,Richard Graves,CSCE,66,Female
8749,Mary Eaton,HIST,63,Male
8750,Linda White,ECON,34,Female
8751,William Doss,ASTR,67,Male
8752,Donnie Dudley,ENG,37,Male
8753,Daniel Mann,ECON,41,Male
8754,Cheryl Holland,MATH,42,Female
8755,Veronica Chavez,MUS,66,Female
8756,Mable Kauffman,ENG,30,Female
8757,William Williams,MUS,64,Male
8758,Bernice Harwell,ENG,29,Female
8759,Timothy Faulk,STAT,35,Female
8760,Brian Ferraro,MATH,59,Female
8761,Eddie Troyer,STAT,39,Male
8762,Diane Burdick,PHYS,25,Female
8763,Lana Rushing,ENG,55,Male
8764,Kristin Watkin,PHIL,57,Male
8765,Tyler Boyd,CSCE,59,Female
8766,William Gale,ASTR,52,Female
8767,Walter Davenport,PHYS,66,Female
8768,Melissa Limbrick,STAT,36,Female
8769,Billy Orbeck,ECON,35,Female
8770,Peggy Harris,ECON,64,Male
8771,Betty Laxen,BIO,60,Female
8772,George Contreras,PHYS,56,Male
8773,Wanda Luna,MUS,30,Female
8774,William Soape,ENG,64,Female
8775,Bernice Petrocco,PHYS,46,Male
8776,Marvin Walker,MATH,47,Female
8777,Edward Hannum,MUS,62,Male
8778,Gertrude Holley,CSCE,50,Female
8779,Norman Boone,ECE,43,Female
8780,David Marugg,MATH,48,Female
8781,Carol Clark,MUS,51,Female
8782,Matthew Welch,PSY,68,Male
8783,Aubrey Eaton,PSY,44,Female
8784,Megan Witt,MATH,66,Female
8785,Max Kirley,ENG,60,Female
8786,Sandra Oliver,ENG,68,Male
8787,Clifford Esser,BIO,62,Male
8788,Marc Smith,BIO,25,Male
8789,Esther Brown,CHEM,30,Male
8790,Charlotte Parkin,PSY,36,Female
8791,Thomas Hillyer,STAT,35,Female
8792,Marie Harvey,MUS,42,Male
8793,Keith Thomas,PHIL,69,Male
8794,Vickie Lake,CHEM,62,Male
8795,Michell Meier,MATH,45,Male
8796,Edith Vanaman,CSCE,44,Female
8797,Felix Foster,CHEM,54,Male
8798,Cory Barrett,PHYS,54,Female
8799,Susan Mead,ART,64,Male
8800,Amy Kiser,PHYS,63,Female
8801,John Thomas,CHEM,36,Male
8802,Natalie Michaels,ART,64,Male
8803,Eddie Bruton,BIO,57,Female
8804,Jessie Gilmore,STAT,33,Female
8805,Lucy Loyd,BIO,64,Male
8806,Katherine Hysell,ENG,48,Male
8807,Morgan Cordeiro,ECON,65,Female
8808,Jean Ellingson,STAT,51,Female
8809,Tony Hazelton,BIO,47,Male
8810,John Pritchett,PHIL,66,Male
8811,Linda Taylor,MUS,34,Male
8812,Reid Lilly,HIST,36,Male
8813,Helen Hovis,HIST,61,Female
8814,Jason Bartolomeo,ENG,44,Female
8815,Jessica Tregre,HIST,26,Female
8816,Carlos Smith,PSY,61,Male
8817,Richard Jacobs,MUS,49,Male
8818,Robert Simoneau,ECE,63,Male
8819,Dwayne Barton,CHEM,39,Female
8820,Craig Isley,ART,43,Female
8821,Florence Wagner,MATH,57,Male
8822,Dawn Moore,MUS,47,Male
8823,Tracy Zimmerman,ENG,49,Male
8824,Lacey Regan,CHEM,35,Male
8825,Brian Carrington,PHIL,56,Male
8826,Katherine Stoltzfus,ART,50,Female
8827,Wanda Chiles,PHIL,38,Female
8828,Russell Sanchez,CSCE,65,Female
8829,James Chaney,PHIL,53,Male
8830,Amy Miller,CSCE,35,Male
8831,Paul Blevins,PHYS,39,Male
8832,Mary Kuman,MATH,46,Female
8833,Carolyn Lepine,CSCE,39,Male
8834,Boris Stevenson,PSY,28,Female
8835,Robert Steere,PHYS,55,Male
8836,John Large,ASTR,59,Male
8837,Lawrence Murphy,ECON,48,Male
8838,Wayne Yasso,ASTR,68,Female
8839,Ada Brown,PHYS,70,Female
8840,Jared Medellin,ECE,25,Female
8841,Joshua Perez,PHIL,63,Female
8842,Angela Modrak,ECE,25,Male
8843,Francisco Cush,ASTR,37,Female
8844,Sandra Wong,ENG,59,Male
8845,Tyrone Wallace,STAT,53,Male
8846,Elly Hughes,ART,68,Female
8847,Jennifer Hassler,STAT,41,Female
8848,Bernice Chesla,PHYS,30,Male
8849,Donna Elliott,BIO,38,Male
8850,Linda Woods,MUS,41,Male
8851,Karla Gentry,STAT,70,Male
8852,Calvin Lindley,PHIL,70,Female
8853,John Carlson,ASTR,43,Female
8854,Becky Yengo,MUS,44,Male
8855,Roy Stewart,ENG,26,Male
8856,Brenda Ortiz,PSY,59,Male
8857,Monty Francis,BIO,50,Female
8858,Richard Meyers,MATH,34,Male
8859,Craig Matias,ASTR,68,Female
8860,Patricia Huang,MUS,67,Female
8861,Mary Burton,ECE,47,Male
8862,Kasey Williams,CHEM,46,Male
8863,Christina Long,BIO,59,Female
8864,Troy Mattox,CSCE,27,Male
8865,Jeremy Hill,ECON,63,Female
8866,Kenneth Chan,CSCE,60,Female
8867,Ellen Foster,MUS,48,Male
8868,Deangelo Segal,ASTR,27,Male
8869,Connie Chase,STAT,35,Female
8870,Yvonne Decastro,PHIL,48,Female
8871,Floyd Lewis,CSCE,60,Male
8872,James Dejesus,CSCE,36,Female
8873,Melinda Bonilla,CHEM,39,Female
8874,John Cox,STAT,49,Female
8875,Clyde Zuniga,STAT,58,Male
8876,Michael Meyers,MUS,38,Female
8877,Susan Hirsch,BIO,63,Female
8878,Valencia Gonzalez,ENG,70,Female
8879,William Townsend,STAT,58,Male
8880,Mandie Herrera,ECON,69,Male
8881,Lila Stith,MUS,33,Male
8882,John Odle,PSY,28,Male
8883,Kathleen Stephens,MUS,39,Male
8884,James Grady,MATH,59,Female
8885,Julio Schneider,ASTR,66,Male
8886,Joan Hahn,PHIL,46,Male
8887,Glenn Huang,ECE,46,Female
8888,Timothy Gussler,ECON,54,Male
8889,Elizabeth Alexander,STAT,47,Female
8890,Alexis Churchwell,STAT,46,Female
8891,Joan Gibson,STAT,56,Male
8892,Victor Coppock,PHYS,57,Male
8893,Rickey Goodwin,PSY,27,Male
8894,Pauline Cooper,CSCE,50,Male
8895,Paul Copley,ASTR,29,Female
8896,Albert Merrick,CHEM,32,Female
8897,Darren Venegas,PHIL,39,Female
8898,Ashley Jeffery,ENG,37,Male
8899,Felicia Casteel,ECON,52,Male
8900,Ruby Tarr,HIST,49,Female
8901,Laura Barahona,PHIL,38,Female
8902,Christopher Tracy,CHEM,63,Female
8903,Amy Stoker,ECE,66,Male
8904,Christopher Eddy,STAT,32,Male
8905,Lisa Johnson,ENG,63,Female
8906,Calvin Fesperman,ENG,47,Female
8907,Bonnie Golden,PSY,69,Male
8908,Justin Vidrine,STAT,70,Male
8909,Virginia Ball,PHYS,66,Female
8910,Paul Ingram,PSY,62,Female
8911,Carolyn Cummings,ASTR,56,Female
8912,Nancy Krenz,ECON,52,Male
8913,Don Luster,CSCE,30,Male
8914,Daryl Bain,ENG,27,Male
8915,Josephine Knowles,HIST,46,Male
8916,Mary Day,ASTR,67,Female
8917,Elaine Woody,PHYS,29,Female
8918,Jean Aylsworth,ART,42,Male
8919,Alda Noriega,ART,41,Female
8920,Aurelio Welte,PHIL,25,Male
8921,Kevin Velasquez,ASTR,33,Female
8922,Patricia Hill,PHYS,30,Female
8923,Peter Geller,ASTR,29,Female
8924,Andrew Key,PSY,63,Female
8925,Elizabeth Peterson,PHIL,40,Female
8926,Sean Chamblee,ECE,63,Female
8927,Tommie Hay,ECE,63,Male
8928,Thomas Lewis,STAT,69,Male
8929,Virginia Connors,ART,56,Male
8930,Amanda Norgard,ECON,70,Female
8931,Mildred Lyles,BIO,33,Female
8932,Karen Singh,BIO,36,Male
8933,Jeffrey Bardsley,ART,67,Male
8934,Susan Vasquez,PSY,57,Male
8935,Larry Everett,MATH,40,Male
8936,Maria Polster,PSY,44,Female
8937,Daniel Smith,PHYS,50,Male
8938,Chasity Beattie,STAT,46,Female
8939,Claudia Hartman,STAT,69,Female
8940,Melvin Wilson,HIST,29,Female
8941,Carlos Ford,BIO,31,Female
8942,Linda Brooks,ART,35,Male
8943,Joe Merida,PHIL,28,Female
8944,Nicholas Brock,PHIL,49,Female
8945,Phillip Adams,MATH,56,Male
8946,Ann Haney,ART,60,Female
8947,Craig Hudgins,MUS,39,Female
8948,Betty Kroeger,MATH,66,Male
8949,Carol Odonnell,ECE,28,Female
8950,Roy Oshey,CSCE,70,Male
8951,Everett Lee,BIO,52,Female
8952,Veronica Lopez,ASTR,44,Male
8953,Reginald Warren,MATH,25,Female
8954,Amanda Wood,PHIL,43,Female
8955,John Brown,ECON,64,Female
8956,Claire Lynch,MUS,39,Male
8957,Margaret Blas,HIST,37,Male
8958,Jimmy Escareno,ECE,42,Female
8959,Paul Watkins,STAT,40,Male
8960,James Laumbach,ENG,44,Male
8961,Idella Johnson,ENG,51,Female
8962,David Price,ECE,53,Male
8963,Shelly Burnett,HIST,45,Male
8964,Terri Pillar,MUS,31,Female
8965,Sadye Webster,CHEM,36,Female
8966,Columbus Judon,STAT,68,Female
8967,Shawna Seaberry,ECE,47,Male
8968,Doris Beauchamp,PHIL,55,Female
8969,Renato Britton,ASTR,31,Male
8970,Mary Brandt,PHIL,62,Male
8971,Evelin Tamondong,ENG,51,Male
8972,Steven Lane,CHEM,25,Male
8973,David Luong,ENG,60,Male
8974,Wendell Clifford,CSCE,28,Female
8975,Krystal Connors,ENG,57,Female
8976,Reta Norman,ART,50,Male
8977,Mary Smith,ASTR,52,Male
8978,Peter Coe,PSY,31,Male
8979,Eva Gillon,MUS,56,Female
8980,Dirk Grilli,PHYS,49,Female
8981,Deborah Hardiman,BIO,30,Female
8982,Dreama Nerney,PHYS,47,Male
8983,Sharon Dunn,ECON,52,Female
8984,Faye Olenius,PHIL,28,Male
8985,Trista Rojas,BIO,64,Male
8986,Lisa Eubanks,BIO,68,Male
8987,Timothy Gibbons,BIO,34,Male
8988,Tammy Poole,BIO,63,Male
8989,Douglas Costa,CHEM,66,Female
8990,Thomas Herrera,CHEM,41,Female
8991,Everett Walsh,MUS,59,Female
8992,Helen Robertson,PSY,28,Female
8993,Kenneth Croft,MATH,29,Female
8994,Angela Hernandez,CHEM,39,Male
8995,Ernest Herbert,BIO,52,Male
8996,Frank Lerer,HIST,47,Male
8997,May Logan,PHYS,30,Female
8998,Carolyn Temple,HIST,39,Female
8999,Keri Gordon,ART,45,Female
9000,Anna Genet,MATH,66,Male
9001,George Kenner,PSY,44,Female
9002,Joy Macdonald,PHYS,57,Male
9003,Jennifer Pollard,ART,52,Male
9004,Corey Dyson,ENG,29,Female
9005,Frank Johnson,CHEM,47,Male
9006,Miguel Reaves,MATH,50,Male
9007,Fred Smith,ART,51,Male
9008,Brandi Sandoval,PHYS,58,Male
9009,Mae Colon,PSY,62,Male
9010,Anne Lee,ECE,53,Male
9011,Velma Abernathy,ECE,65,Male
9012,Christian Etter,MATH,30,Male
9013,James Mcclain,HIST,67,Female
9014,Robyn Jordan,MUS,56,Male
9015,John Huie,PHYS,42,Female
9016,Jeffrey Dietz,ECE,41,Male
9017,Mary Sanchez,ECON,36,Female
9018,Wayne Evans,BIO,45,Male
9019,Derek Nelson,ART,56,Male
9020,Jennifer Hernandez,ECON,36,Female
9021,Benjamin Traxler,HIST,67,Female
9022,Joyce Ortiz,MUS,70,Female
9023,Thomas Elmore,ECE,65,Male
9024,Deloris Wagner,CHEM,46,Male
9025,Carlos Poyner,HIST,46,Male
9026,John Maestas,MUS,29,Male
9027,Betty Couch,CSCE,66,Female
9028,William Policare,ENG,27,Female
9029,Pamela Broad,MUS,57,Male
9030,Ernesto Johnston,PSY,48,Female
9031,Brenda Alston,ART,45,Female
9032,Holli Williams,MATH,60,Male
9033,Gaylord Branch,PHIL,49,Male
9034,Kirk Moore,ECON,66,Male
9035,Hazel Thompson,ART,56,Male
9036,Kenneth Rogers,CHEM,25,Female
9037,Lois Roush,PHYS,28,Male
9038,Anthony Spader,HIST,40,Male
9039,Steven Russo,ENG,65,Male
9040,Ann Owen,ECON,63,Female
9041,Susan Robinson,HIST,59,Male
9042,Wendy Mcdaniel,PHIL,28,Male
9043,Phillip Ortiz,STAT,37,Male
9044,Laura Calvin,ECE,69,Male
9045,Donna Murphy,MATH,53,Male
9046,Joey Alicea,PHIL,69,Male
9047,Katrina Gosz,ECON,26,Male
9048,Brian Henderson,CHEM,50,Male
9049,Susan Kutner,MATH,48,Male
9050,Naomi Stephens,CSCE,41,Female
9051,Jerry Adams,HIST,38,Male
9052,Angel Cohrs,HIST,69,Female
9053,August Kaspar,ECE,51,Male
9054,Hector Huffman,PSY,27,Male
9055,Patricia Wright,ART,47,Male
9056,Floyd Holliday,PHYS,33,Male
9057,Susan Martin,HIST,67,Female
9058,Demetra Whatley,STAT,40,Female
9059,Martin Murphy,BIO,49,Male
9060,Alfredo Sundahl,ENG,41,Male
9061,Frank Himes,ECE,46,Male
9062,Brad Biggerstaff,ECE,29,Female
9063,Karen Homan,CSCE,58,Female
9064,David Gordon,PSY,53,Male
9065,Leonard Henry,STAT,35,Female
9066,Ladonna Harrison,ART,52,Female
9067,Larry Orr,STAT,35,Female
9068,Kathy Kinser,ECON,35,Female
9069,Todd Schlenz,ECON,42,Male
9070,Nancy Clark,ART,52,Male
9071,Marco Sturm,ENG,54,Male
9072,Christopher Smith,HIST,45,Female
9073,Hunter Davis,HIST,65,Female
9074,Benito Small,HIST,31,Female
9075,Angela Maddrey,HIST,58,Female
9076,Phillip Smith,ECON,49,Female
9077,Ella Funes,STAT,45,Male
9078,Jose Gaskins,ECE,37,Female
9079,Michael Arbuckle,STAT,63,Male
9080,Joe Boon,PHIL,56,Female
9081,Mary Maio,HIST,52,Female
9082,Otha Musial,PHIL,51,Female
9083,Richard Thomas,HIST,51,Male
9084,Grant Lee,CHEM,49,Male
9085,Michele Owens,PHYS,68,Female
9086,Charles Baker,CSCE,36,Female
9087,Daniel Doil,BIO,44,Male
9088,Simon Pendergrass,ENG,36,Male
9089,Deborah Brosius,ECE,44,Male
9090,Rodger Perl,BIO,29,Male
9091,Marcus Willis,MATH,33,Female
9092,Kenneth Tuttle,MUS,60,Female
9093,Vern Fair,PSY,63,Female
9094,David Hill,ASTR,46,Female
9095,Ronald Gee,MUS,44,Male
9096,Anthony Ackerman,MUS,70,Male
9097,Susan Viernes,BIO,63,Male
9098,Theresa Abbott,STAT,44,Female
9099,Karen Barrera,PHYS,59,Female
9100,Merri Clark,STAT,49,Male
9101,Joseph Ohagan,PHYS,68,Male
9102,Ofelia Paxton,ECON,31,Male
9103,Harold Manser,ENG,36,Male
9104,Isaac Welch,ART,53,Female
9105,Herman Reid,MUS,25,Male
9106,Charles Moore,STAT,31,Female
9107,Michael Goldman,MUS,53,Male
9108,Larry Weber,ECE,52,Female
9109,Randy Schulte,MUS,70,Female
9110,Geraldine Eatmon,CSCE,66,Female
9111,Randall Garcia,PHYS,40,Female
9112,Margot Scheer,HIST,56,Female
9113,Catherine Bond,PSY,49,Female
9114,Emily Fields,PHYS,48,Male
9115,Lois Medas,PHIL,42,Female
9116,Christopher Calais,PHYS,67,Male
9117,Janeen Tate,PHIL,51,Female
9118,Pablo Ricker,ECE,60,Female
9119,Wendell Rocha,CHEM,61,Female
9120,Lena Kingsley,ART,40,Female
9121,Donald Blumberg,PHYS,43,Male
9122,Rebecca Norvell,ECON,58,Female
9123,Jewell Nikolic,MUS,44,Female
9124,Jasmine Jones,ECON,27,Male
9125,Jane Crim,MUS,63,Male
9126,Mathew Dais,MUS,39,Male
9127,Mary Almanza,STAT,33,Male
9128,Jenna Mitchell,ART,59,Male
9129,Emmitt Voegele,MATH,39,Male
9130,Richard Ramirez,PHYS,39,Male
9131,Andy Krajewski,MATH,41,Male
9132,Brett Woolfolk,STAT,63,Male
9133,Veronica Contreras,MUS,49,Male
9134,Lois Sulc,ECE,69,Female
9135,Donna Ford,HIST,46,Male
9136,Coy Bucko,BIO,64,Female
9137,Clayton Erickson,ECE,68,Female
9138,Larry Gomez,PSY,67,Female
9139,Quentin Crespo,ART,57,Male
9140,Donna Gallardo,ART,35,Male
9141,Steven Hansen,PHYS,26,Female
9142,William Flanders,ASTR,45,Male
9143,Fred Leonard,PHYS,54,Male
9144,Tom Hsu,ASTR,67,Female
9145,Rudy Lokke,ECON,30,Female
9146,Corey Hanna,CSCE,29,Female
9147,Eun Morgan,HIST,31,Male
9148,Janet Hanson,ECE,50,Female
9149,Richard Robinson,MUS,46,Female
9150,Dorothy London,ASTR,27,Female
9151,Lynn Stoll,ART,60,Female
9152,Leonard Kiely,ART,62,Female
9153,Michelle Long,MATH,56,Male
9154,Sheryl Williams,ENG,53,Male
9155,Irma Brown,MATH,54,Male
9156,Leona Neff,MATH,65,Male
9157,Donald Clasby,CHEM,43,Female
9158,Erica Lindsey,PHIL,53,Male
9159,Erika Holloway,CHEM,39,Male
9160,Hazel Baker,PSY,54,Male
9161,Shirleen Martin,ENG,59,Male
9162,Louis Price,ART,28,Male
9163,Mary Fitzgerald,PHYS,39,Female
9164,Cassandra Laymon,ENG,51,Male
9165,Patrick Delapena,BIO,42,Female
9166,Micheal Scinto,MATH,58,Male
9167,Nathan Baltazar,PHYS,61,Male
9168,Celinda Kono,ART,33,Female
9169,Pedro Osburn,MUS,62,Male
9170,Angel Benson,CHEM,49,Female
9171,Kenneth Roden,MUS,30,Female
9172,Robin Cooney,HIST,42,Male
9173,Beatrice Mcleary,ASTR,49,Male
9174,Thomas Stevens,PHIL,57,Male
9175,Richard Escobedo,PSY,49,Male
9176,Leonard Hill,STAT,63,Male
9177,Richard Zuber,BIO,35,Female
9178,Ruby Mcclellan,PHYS,56,Male
9179,Tracey Davis,ENG,31,Male
9180,Horace Verrastro,CHEM,42,Female
9181,Nathan Green,ENG,60,Female
9182,Adrienne Landry,BIO,29,Female
9183,Lynn Drain,ECE,39,Male
9184,William Vines,STAT,66,Female
9185,Robert Washington,PHIL,63,Female
9186,Bradley Tinkle,CSCE,26,Male
9187,Ginny Taggart,CSCE,54,Female
9188,Nichole Aaronson,ECE,36,Female
9189,Kenneth Willis,BIO,66,Male
9190,Cassondra Steele,MATH,27,Male
9191,Sam Fletcher,ECON,46,Female
9192,Sandra Hamler,CHEM,55,Male
9193,Joshua Garwood,MUS,41,Female
9194,Tiffany Acuna,BIO,28,Female
9195,James Tate,PHYS,46,Female
9196,Timothy Brooks,PSY,55,Female
9197,Kristine Hoover,PHIL,62,Male
9198,Jayson Greeson,HIST,56,Male
9199,Todd Yurko,PSY,31,Male
9200,John Allah,ASTR,54,Female
9201,Amie Snodgrass,PSY,64,Male
9202,Victor Charpia,PHIL,69,Male
9203,Robert Faulkner,MATH,64,Female
9204,Drew Washington,MATH,61,Female
9205,Jessie Collins,BIO,58,Male
9206,Brittany Brown,ECE,51,Male
9207,Frank Edwards,CSCE,39,Male
9208,Lawrence Kendrick,PHIL,26,Female
9209,Jason Hope,ECE,26,Male
9210,Lisa Lansdale,CHEM,65,Male
9211,Bernard Nasuti,PSY,67,Male
9212,James Pence,ENG,48,Female
9213,Marian Cabello,BIO,45,Female
9214,Stacey Posey,CSCE,41,Female
9215,Jesse Malone,PHYS,42,Male
9216,Dean Oakley,ASTR,33,Female
9217,Patricia Worley,PHIL,41,Female
9218,Debbie Chatman,PSY,69,Female
9219,Catherine Mikesell,PHIL,63,Male
9220,Charles Holmes,PHYS,67,Female
9221,Eleanor Williams,MUS,69,Female
9222,Sau Almand,ASTR,53,Female
9223,Mark Larkin,MUS,68,Female
9224,Erika Williams,PHYS,62,Female
9225,Maurice Schutz,STAT,58,Male
9226,Latoya Webb,PHYS,65,Male
9227,Jo Tucker,ECE,48,Male
9228,Samuel Bryan,ECE,25,Male
9229,Belinda Sansburn,MATH,27,Male
9230,Earl Field,PHYS,54,Female
9231,Clifford Alfano,PSY,47,Female
9232,Christine Spearin,PSY,68,Female
9233,Patrick Smith,CHEM,27,Female
9234,Mary Schultz,ASTR,62,Female
9235,Marion Gosselin,PSY,52,Female
9236,Kimberley Wilson,PHIL,56,Female
9237,Delores Ikeda,ART,67,Female
9238,Sheri Kaplan,PSY,48,Male
9239,Megan Sexton,BIO,50,Female
9240,Kathleen Wagner,PSY,40,Male
9241,Marilyn Hopes,HIST,31,Female
9242,Byron Johnson,HIST,69,Female
9243,Bridget Shannon,HIST,31,Male
9244,Gladys Long,ASTR,42,Female
9245,Kimberley Blackmer,ECON,37,Male
9246,Frankie Wright,PHIL,41,Female
9247,Charles Bennett,PSY,52,Female
9248,Thomas Padilla,STAT,52,Female
9249,Joe Gossett,ART,66,Female
9250,Paul Truman,CSCE,64,Female
9251,David Cohen,ART,55,Female
9252,Eugene Cooper,ENG,31,Male
9253,Joseph Fisher,HIST,60,Male
9254,Daniel Clark,ECON,33,Female
9255,William Griffin,PHYS,55,Female
9256,Blanca Timme,ENG,45,Male
9257,Ellen Stone,MATH,64,Male
9258,Gary Dallis,STAT,68,Male
9259,John Orta,CSCE,59,Female
9260,Michael Davis,ART,46,Female
9261,Margaret Holsomback,PSY,49,Male
9262,Anna Hurst,ASTR,62,Male
9263,Jessica Collins,CHEM,60,Female
9264,Stanley Garcia,CSCE,39,Female
9265,Donald Oshiro,MUS,38,Male
