UIN,StuName,BirthYear,Gender,Phone,Major
25138,Anna Ross,2001,Male,9.499154409,Psychology
25139,Holly Hinostroza,1999,Male,5.107671208,History
25140,Sharon Alvarez,2000,Female,5.734888097,Astronomy
25141,James Bolen,2002,Male,9.188902244,Engineering
25142,Chester Phomphithak,2004,Female,5.782043709,Astronomy
25143,Christopher Hernandez,2003,Male,2.252202788,Economics
25144,Timothy Duran,2002,Male,4.86489393,Engineering
25145,Carlos Grant,1999,Male,7.321027135,Psychology
25146,Jodi Taylor,2002,Female,9.65244742,Art
25147,Kermit Stoppkotte,2003,Female,5.840595791,Electrical Eng
25148,Michael Evans,2005,Male,1.15036728,History
25149,Billy Hendrix,1999,Male,5.43991782,Biology
25150,Larry Lauer,2000,Male,5.296476127,History
25151,Stanley Easley,2004,Female,7.851488175,Music
25152,August Wilson,2003,Female,5.374447917,Engineering
25153,David Lanier,2003,Male,4.743029225,Art
25154,Nicole Ross,1999,Female,2.490442551,Psychology
25155,Nina Edwards,1999,Female,3.52125702,Physics
25156,Joe Kish,2003,Male,5.852551274,Astronomy
25157,Amber Odom,2001,Female,2.719358715,Art
25158,Thomas Sheets,2001,Female,7.477704131,Chemistry
25159,Betty Williams,2005,Male,5.26658527,Music
25160,Andrea Cardiel,1999,Male,1.482857782,Astronomy
25161,Leigh Kemerer,2001,Female,2.962105235,Psychology
25162,Cynthia Martin,2003,Female,6.309380374,Astronomy
25163,Samuel Curtis,2001,Female,5.593338345,Computer Science
25164,Jennifer Murphy,1999,Female,5.969986578,Engineering
25165,Matthew Rodriguez,2003,Female,2.790184857,Statistics
25166,Janet Anderson,2000,Female,3.272509352,Mathematics
25167,Mariann David,2002,Male,1.485510418,Electrical Eng
25168,David Fortman,2005,Male,9.538192102,Engineering
25169,Stephanie Brown,2004,Male,9.650446156,Music
25170,Michele Biddle,2003,Female,5.128931101,History
25171,Tamika Carbo,2004,Male,8.404615208,Art
25172,Joaquin Linn,2004,Female,6.715873975,Electrical Eng
25173,Erik Brown,2000,Male,6.854967195,Physics
25174,Bob Bandy,2001,Female,7.718696081,Economics
25175,Jamie Ojala,2004,Female,7.79053118,Biology
25176,Xavier Mcbride,2000,Female,5.914418657,Physics
25177,Lawrence Nix,2004,Female,2.803093325,Chemistry
25178,Gale Bull,2004,Male,7.227197282,Astronomy
25179,Thomas Shoults,2004,Female,7.6645841,Mathematics
25180,Jason Savell,2000,Male,9.978762232,Music
25181,Mary Jones,1999,Male,5.484876227,Chemistry
25182,Elizabeth Fairbairn,2002,Female,5.966324168,Biology
25183,Sonya Ferrell,2000,Female,7.94666215,Mathematics
25184,Delphia Bordeaux,2004,Male,8.550337573,Philosophy
25185,Herbert Kavanaugh,1999,Male,1.644916452,Psychology
25186,Rebecca Dickhoff,1999,Female,5.952742174,Philosophy
25187,Eula Allred,2000,Female,8.110723066,Psychology
25188,Jennifer Glover,2005,Female,7.380660764,Engineering
25189,Donna Homan,2003,Male,7.526088139,Economics
25190,Peter Jehle,2002,Male,1.26313315,Computer Science
25191,Joan Spears,2005,Male,1.599993535,Astronomy
25192,Hazel Warner,2002,Female,5.140364129,History
25193,Martin Buck,1999,Male,3.731317563,Music
25194,John Oszust,2002,Female,3.86420087,Physics
25195,Sasha Cashin,2005,Female,7.49418468,Computer Science
25196,Tony Swift,2004,Male,4.681556469,Philosophy
25197,Dale Bass,2005,Male,8.697613204,Mathematics
25198,John Bruton,2005,Male,4.583786832,Art
25199,Tony Michelle,1999,Male,4.832033691,Chemistry
25200,Beverly Hagood,1999,Female,9.328791457,Mathematics
25201,Effie Hill,2003,Female,4.799175673,Biology
25202,Jovita Berg,1999,Female,2.82612999,Philosophy
25203,Kristin Jackson,2004,Male,2.1180722,History
25204,Michael Sweeney,2004,Female,4.124126794,Astronomy
25205,Jerry Montoya,2000,Female,8.66387106,Psychology
25206,Daniel Oneill,2003,Male,3.766330083,Physics
25207,Ella Hobdy,2004,Female,1.456716377,Electrical Eng
25208,Amanda Johnson,2002,Male,8.925100482,Philosophy
25209,David Thorne,2001,Female,8.95346031,Mathematics
25210,Melissa Hill,2005,Female,7.717108758,Chemistry
25211,Melody Davis,1999,Male,3.439391211,Computer Science
25212,Vernon Weaver,2002,Male,4.670671433,Music
25213,John Porter,1999,Female,7.816947472,Statistics
25214,Rebecca Rogers,2005,Male,6.743320317,Mathematics
25215,Tommie Davis,2000,Male,2.749015472,Engineering
25216,Robert Oneal,2003,Male,4.499874548,Astronomy
25217,Molly Stout,2002,Female,8.164759932,History
25218,Rebbeca Davis,2001,Female,7.384523875,Engineering
25219,Harry Phillips,2005,Male,4.720461842,Physics
25220,William Blair,2002,Female,7.171762086,Philosophy
25221,Nancy Patrick,2004,Female,6.793523286,Statistics
25222,Jill Brown,2005,Male,5.54013885,Astronomy
25223,Leroy Harris,2004,Female,8.454454621,Engineering
25224,Irving Wagner,2004,Male,4.22417894,Astronomy
25225,Andrew Felan,2005,Female,6.478849226,Astronomy
25226,Ruth Cruz,2002,Female,8.47531991,Chemistry
25227,Evelyn Maxey,2004,Female,7.15593591,History
25228,Kathrine Roper,2000,Female,5.32589285,Art
25229,Geraldine Avila,2000,Female,2.24521779,Electrical Eng
25230,William Daley,2004,Female,8.204286042,Statistics
25231,Carolyn Needham,1999,Female,9.518482633,History
25232,Maria Phelps,2002,Male,1.554115011,Psychology
25233,Stephen Delgado,2003,Female,3.942137098,Chemistry
25234,Harold Robinson,2000,Female,8.112513934,Astronomy
25235,Charles Niles,2000,Female,1.92253761,Biology
25236,Jimmy Cruz,2003,Female,7.313665375,Music
25237,Brandon Jones,1999,Male,5.12821951,Biology
25238,Charles Introini,1999,Female,6.249176149,Statistics
25239,Richard Rotenberry,2005,Female,3.161827309,Statistics
25240,Lawrence Rock,2001,Female,5.336752782,Art
25241,Edward Merino,2005,Female,2.86052652,Chemistry
25242,Stephen Kezar,2005,Male,2.715673166,Astronomy
25243,Geraldine Suiter,2000,Male,8.411047788,Mathematics
25244,Billy Cloninger,2005,Male,9.905814977,Biology
25245,Helene Vasquez,1999,Female,6.346801762,Mathematics
25246,Frieda Kong,2005,Male,8.540221189,Engineering
25247,Anthony Christin,2002,Female,6.266172583,Electrical Eng
25248,Daniel Taylor,2000,Female,3.120782702,Chemistry
25249,Luis Srinivasan,2004,Male,1.418245349,Statistics
25250,Jerry Yokum,2000,Male,7.34315968,Chemistry
25251,Curtis Nelson,2002,Female,4.686974248,Engineering
25252,John Garrett,2000,Male,8.293332412,Music
25253,David Stephens,2005,Male,2.508472731,Mathematics
25254,Jana Potts,1999,Male,8.67779733,Computer Science
25255,Margaret Nykiel,1999,Female,9.705166189,Engineering
25256,Dennis Harrell,1999,Male,8.358389712,Music
25257,Stanley Balk,1999,Female,1.988797134,Astronomy
25258,Alex Brough,2000,Male,4.841611072,Chemistry
25259,Rachel Monarez,2004,Female,6.578856509,Psychology
25260,Jeffrey Jackson,2003,Male,1.264609427,Mathematics
25261,Gary Botti,2001,Female,3.5041566,Mathematics
25262,Mary Rodriguez,1999,Male,5.971025882,Philosophy
25263,Karla Holmes,2002,Male,1.78590686,Electrical Eng
25264,Kimberely Carhart,2001,Male,5.83616353,History
25265,Iris Ratliff,2005,Male,2.856083882,Physics
25266,Justin Edlin,2004,Male,3.657441064,Computer Science
25267,Rita Scheetz,2004,Male,1.678172293,Electrical Eng
25268,Charlie Smith,2003,Male,7.142298324,Physics
25269,Francisco Mcbride,2005,Female,9.780215568,History
25270,John Spencer,2005,Female,4.47669234,Biology
25271,Michelle Jimenez,2004,Male,4.186525099,Philosophy
25272,Pasquale Bonds,2004,Male,4.87736768,Art
25273,Lois Hamilton,2005,Male,2.878925949,Engineering
25274,Francis Eaton,2003,Male,1.888704912,History
25275,Steven Madison,1999,Male,3.597730204,Economics
25276,Richard Mccullough,2003,Male,2.2734813,Electrical Eng
25277,Lewis Booth,2001,Female,5.900558324,Mathematics
25278,Bette Green,2001,Male,1.841772618,Art
25279,Glen Rose,1999,Male,8.760425454,Chemistry
25280,Rachel Garcia,1999,Male,3.94272947,Music
25281,Jamie Walley,2004,Female,2.669122966,Philosophy
25282,Michael Diss,1999,Male,8.203633473,Computer Science
25283,Anna Saunders,2002,Male,4.218303903,Chemistry
25284,Angela Gibson,2004,Female,3.776222662,Economics
25285,Robert Waters,2005,Female,6.439968041,Physics
25286,Barbara Dick,2001,Male,8.419591399,Mathematics
25287,Carol Kinzer,2002,Female,9.89931014,Engineering
25288,Nathaniel King,1999,Female,2.729345288,Statistics
25289,Mary Roberts,2005,Female,5.644591937,Electrical Eng
25290,Tracy Jones,1999,Male,4.410707777,Biology
25291,Noelle Sims,1999,Male,4.835748685,Electrical Eng
25292,Matthew Spencer,2002,Male,5.4799351,Engineering
25293,Joshua Smith,2001,Male,7.48387967,Music
25294,Jennifer James,2002,Female,8.356316454,Mathematics
25295,Kendall Jones,2005,Female,1.140890502,Music
25296,Jennie Heim,1999,Female,1.219367967,Computer Science
25297,Esther Bailey,2004,Female,5.886252775,Economics
25298,Cindy Gates,2001,Male,9.747507,History
25299,Kristen Perkins,2004,Male,6.398487768,Statistics
25300,Maria Nabors,2001,Female,9.818896925,Philosophy
25301,Wayne Hamilton,2003,Female,8.65411771,Philosophy
25302,Janet Dodson,2001,Female,4.492198811,Art
25303,Kathleen Prentice,1999,Male,1.957924775,Statistics
25304,Julie Crase,2004,Male,8.593777919,Philosophy
25305,Kimberly Dubois,2005,Male,4.653551176,Electrical Eng
25306,Annmarie Weiser,2002,Female,1.190883385,Biology
25307,Laura Davis,2005,Male,9.581447228,History
25308,Terry Jones,2003,Male,1.11917127,Mathematics
25309,Shamika Taylor,2001,Female,8.224890572,Computer Science
25310,Daryl Browning,2001,Female,2.680886132,Biology
25311,Sharon Lucas,2000,Male,3.477992986,Music
25312,Dana Brown,2002,Female,8.212285669,Philosophy
25313,Mark Anderson,2001,Male,9.191076369,Music
25314,Walter Oelke,2004,Male,6.2055245,Physics
25315,Grant Hendrick,2003,Male,1.571842067,History
25316,Laraine Mavai,2001,Female,9.440894868,Computer Science
25317,Jesse Torres,2004,Male,9.366425006,Philosophy
25318,Cathryn Graff,2000,Male,1.7091145,Computer Science
25319,Jonathan Garcia,2001,Female,1.781635204,Chemistry
25320,Thelma Massey,2003,Female,2.67780713,Philosophy
25321,Robin Helms,2004,Male,8.279140986,Computer Science
25322,Constance Erkkila,2004,Male,8.34966653,Computer Science
25323,Linda Hughes,1999,Male,2.719422657,Chemistry
25324,Carol Pyanowski,2001,Female,7.615947165,Physics
25325,Michael Bernardo,2005,Female,7.477440941,Art
25326,Ronald Truitt,2003,Female,1.301961062,Philosophy
25327,Mozell Zehender,2000,Male,4.159205362,Mathematics
25328,Mary Waggner,2001,Female,3.871140125,Mathematics
25329,Amy Pineau,2003,Male,1.103790396,Art
25330,Cathy Palma,2001,Male,2.879154971,Philosophy
25331,Bernard Collins,2003,Female,6.584062802,Physics
25332,Brian Craig,1999,Female,8.75825536,Computer Science
25333,Ann Cameron,2005,Female,3.350185136,Electrical Eng
25334,Tobias Leeds,2002,Male,3.52794338,Economics
25335,David Farmer,2003,Female,3.999644954,Art
25336,Amanda Bryant,2000,Male,7.294003569,Engineering
25337,Gregory Stokes,2002,Female,5.155312773,Astronomy
25338,James Harmon,2004,Female,2.39475696,Music
25339,Eunice Mclaughlin,1999,Male,5.565491379,History
25340,Gustavo Alm,2004,Female,5.708381354,Mathematics
25341,Heather Bergevin,1999,Male,1.411605298,Philosophy
25342,Corey Larsen,2002,Male,5.906811017,Economics
25343,Amy Wolfrum,2003,Female,3.906991353,Biology
25344,Kenneth Meza,2003,Female,7.944944096,Statistics
25345,Mark Guzzi,1999,Male,9.672113173,Computer Science
25346,Kenyatta Hoag,2003,Male,2.696797447,Engineering
25347,Susan Garabedian,2001,Female,9.926208654,Biology
25348,William Scott,2005,Male,6.132739639,Biology
25349,Robert Scroggin,2002,Female,9.278886593,Art
25350,Jodi Berning,2002,Male,7.721769519,Electrical Eng
25351,Thomas Lopez,2002,Female,8.318147186,Economics
25352,Holly Halford,2005,Male,6.332785554,Economics
25353,Eunice Moore,2004,Female,4.23970278,Philosophy
25354,Hugh Kramer,1999,Male,6.32710847,History
25355,Arleen Mcneill,2000,Male,8.47209617,Economics
25356,Mark Thompson,2004,Male,1.666008867,Physics
25357,Dorothy Norrington,2001,Female,6.271238213,Philosophy
25358,William Donovan,2002,Male,2.951293827,Electrical Eng
25359,Jeff Poole,2000,Male,1.407593472,Music
25360,Patsy Reed,2003,Male,4.898679608,Engineering
25361,Terry Carter,1999,Male,6.917912385,Philosophy
25362,James Bennett,2005,Female,5.920144603,Economics
25363,Paul Thomas,1999,Male,7.468615555,Computer Science
25364,Hector Thomas,2002,Female,8.157485585,Computer Science
25365,Marguerite Griffith,2001,Male,4.441192044,Economics
25366,Lillie Benford,2001,Female,3.607641579,Computer Science
25367,Matthew Olson,2004,Male,6.367846159,Music
25368,Donna Bueter,2002,Female,6.344315148,Music
25369,Lucille Beckwith,2005,Male,4.37232921,Engineering
25370,Wanda Harmon,2002,Male,2.175513386,History
25371,Edgar Booker,1999,Male,1.764192451,Chemistry
25372,Dorothy Cortez,2005,Male,2.3101238,Mathematics
25373,Nick Jackson,2002,Male,2.729451609,Astronomy
25374,Bobby Fisher,1999,Male,7.197324405,Computer Science
25375,Brent Barrett,2003,Female,7.928761631,Computer Science
25376,Betsy Eicher,2002,Female,3.171983079,Economics
25377,Sylvia Jenkins,2002,Male,1.662146502,Mathematics
25378,Daniel Cianchetti,2002,Male,9.749791344,Economics
25379,Aimee Jimenez,2003,Female,1.636665805,Physics
25380,Kathryn White,2002,Female,4.486547583,Computer Science
25381,Isis Moon,2001,Male,2.764856794,History
25382,Kandi Pacitto,2003,Male,1.762375161,Philosophy
25383,James Cato,2001,Male,3.361188633,Art
25384,Brandon Zamora,2000,Female,3.369655566,Art
25385,Susan Seymour,2001,Female,7.269980037,Biology
25386,Susie Lindsey,2004,Male,3.424195636,Statistics
25387,Guadalupe Simon,2001,Male,8.817824458,Physics
25388,Iris Gomez,2004,Female,2.921428642,History
25389,Lance Soderlund,2004,Male,6.291220433,History
25390,Sylvia Hopper,2001,Female,1.29812616,Statistics
25391,Evelyn Lee,2000,Female,9.427758456,Chemistry
25392,Larry Jackson,2001,Female,2.680120711,Psychology
25393,Ernest Alvarez,2005,Male,5.820463537,Statistics
25394,Ivory Schaffer,2005,Female,5.489326784,Statistics
25395,Mario Hall,2002,Female,2.987517841,Mathematics
25396,Ruth Conley,2001,Male,7.51228257,Chemistry
25397,Elizabeth Love,2000,Male,5.68534514,Physics
25398,Juanita Haag,2001,Female,2.525859071,Biology
25399,Joshua Marino,1999,Female,4.47363428,Philosophy
25400,James Gonzalez,2005,Male,8.481232914,Economics
25401,Fred Gonzalez,2004,Female,5.484692477,Chemistry
25402,James Hernandez,2002,Female,2.855243598,Statistics
25403,Andrew Hayes,2000,Female,9.296639557,Economics
25404,Logan Sizemore,2002,Female,5.882971863,Philosophy
25405,Sid Sidhu,2003,Female,1.345260138,Philosophy
25406,Dan Sandau,2000,Male,8.6485961,Biology
25407,Linda Hess,2004,Male,7.773716898,Music
25408,Danny Knox,2001,Male,9.45507227,Psychology
25409,Werner Fulenwider,2005,Female,6.844226414,Physics
25410,Carmen Fuqua,2001,Female,5.564786612,Biology
25411,Lilly Aron,2005,Female,5.597011223,Economics
25412,Deanna Betancourt,2004,Male,6.978468549,Computer Science
25413,Joanne Cooke,2005,Female,5.553390023,Physics
25414,Shannon Williams,2001,Female,1.376001261,Electrical Eng
25415,Geraldine Bogle,2005,Female,8.49399482,Astronomy
25416,Doris Johnson,2005,Female,5.657884919,Music
25417,Carmen Kleis,2000,Female,4.321196112,Electrical Eng
25418,Glenn Reed,1999,Male,1.112392216,Physics
25419,Louise Holmes,2001,Female,3.441270996,Chemistry
25420,Cynthia Lee,2001,Male,9.76001164,Psychology
25421,Emily Walker,2003,Male,1.621441482,Mathematics
25422,Valorie Edmond,1999,Male,6.337400535,Physics
25423,Tara Boutelle,2003,Male,7.664017766,Electrical Eng
25424,Jason Young,2001,Male,6.974924172,Music
25425,Grace Edwards,2000,Female,6.379147178,Economics
25426,Jose Yang,2003,Female,9.21952537,Statistics
25427,Rhonda Holder,1999,Female,3.385153458,Physics
25428,Wilda Harris,1999,Male,1.524711844,Statistics
25429,Vernon Lockhart,2000,Female,9.556487019,Philosophy
25430,Daniela Espinoza,2000,Male,8.572061846,Economics
25431,Timothy Clancy,2001,Male,6.949146617,Psychology
25432,Leslie Arellano,2001,Female,4.79405431,Chemistry
25433,Earl Cardin,2000,Male,8.542821966,Physics
25434,Vera Pierson,2000,Male,1.907874609,Chemistry
25435,Ricardo Gochal,2001,Male,7.693930414,Mathematics
25436,Edwin Anderson,2002,Male,8.402030096,Statistics
25437,Kimberly Williams,2000,Male,3.131276491,Electrical Eng
25438,Gabriela Rushing,1999,Female,3.851786927,Art
25439,Norberto Mosser,2005,Male,5.211656509,Statistics
25440,Maggie Schusterman,2002,Female,7.586742255,Biology
25441,Melinda Weston,2003,Female,9.646343948,Statistics
25442,George Safford,2001,Female,4.94942849,Engineering
25443,Robert Jones,2003,Male,6.852188547,Music
25444,Harold Thomas,2002,Female,5.615826328,Economics
25445,Mark Morgan,2005,Male,6.178034751,Engineering
25446,Elizabeth Peachey,2001,Male,8.812171141,Music
25447,Jimmy Pitts,2005,Female,8.27630798,Statistics
25448,Celina Smith,2005,Female,7.488549581,History
25449,Annie Aldrich,2003,Female,2.216145302,Philosophy
25450,Gary Lang,2005,Male,7.354527564,Philosophy
25451,Donald Nix,2000,Female,4.281520156,Psychology
25452,Tony Cook,2001,Female,6.978914409,Biology
25453,Bertha Mcconnell,2003,Male,3.33370446,Economics
25454,Carol Cuevas,2005,Male,2.974222455,Computer Science
25455,Annette Thomas,1999,Male,8.530466218,Engineering
25456,Angel Barfield,2002,Female,3.522757684,Engineering
25457,Kaitlin Brown,2001,Female,2.502257606,Computer Science
25458,William Yancy,1999,Female,1.265589281,Statistics
25459,Roxann Sheridan,2005,Male,1.507654835,Chemistry
25460,Rebecca Stone,2005,Male,9.729030705,Philosophy
25461,Nichole Brodi,2004,Female,4.953210481,Electrical Eng
25462,Debbie Gordon,2003,Female,7.172939829,Astronomy
25463,Hazel Moon,2001,Male,1.88354106,Electrical Eng
25464,Melanie Walker,1999,Female,6.196374206,Chemistry
25465,Angela Allen,2004,Male,9.185051639,Philosophy
25466,William Johnson,2002,Female,6.877608236,Engineering
25467,Barbara Deponte,2005,Female,5.48847827,History
25468,Micheal Nester,2004,Female,9.23501282,Art
25469,Leroy Lam,2003,Male,3.893572941,Mathematics
25470,Linda Jones,2001,Female,9.410502559,Philosophy
25471,William Grow,2000,Male,7.65209251,Physics
25472,Julia Brown,2003,Male,1.487403441,Psychology
25473,Dorothy Ferkovich,2004,Male,4.622325747,Statistics
25474,Violet Longstreet,2002,Male,7.868396668,Biology
